C3.Heightxcmx,C4.Weightxkgx,D1.TSV,D5.Clothing Insulation (clo),D6.Metabolic Rate (met),F4.PMV,F5.PPD,Indoor Air Temperature,Indoor Relative Humidity,Indoor Air Velocity,Summer Season,Transition Season,Winter Season,Cold zone,Hot summer and cold winter zone,Hot summer and warm winter zone ,Mild zone,Severe cold zone,Female,Male
160.0,81.0,-1.0,1.4,1.1,-2.52,93.89,7.0,74.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,81.0,-2.0,1.4,1.1,-2.95,98.88,5.0,58.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
190.0,76.0,-1.0,1.44,1.1,-2.81,97.91,5.0,71.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
190.0,76.0,0.0,1.37,1.1,-1.09,30.4,14.0,89.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
190.0,76.0,-2.0,1.36,1.1,-3.83,100.0,1.0,64.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
190.0,76.0,-2.0,1.21,1.1,-3.64,99.99,4.0,70.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
190.0,76.0,1.0,1.21,1.1,-2.11,81.49,11.0,77.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
190.0,76.0,-3.0,1.21,1.1,-3.86,100.0,3.0,69.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
190.0,76.0,-2.0,1.36,1.1,-3.4,99.91,3.0,84.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
190.0,76.0,1.0,1.36,1.1,-0.56,11.56,17.0,72.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
190.0,76.0,-1.0,1.36,1.1,-3.57,99.98,2.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
156.0,56.0,-2.0,1.77,1.1,-2.32,88.86,4.0,70.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
156.0,56.0,1.0,1.77,1.1,-0.54,11.08,14.699999999999998,54.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
156.0,56.0,-2.0,1.77,1.1,-1.91,72.78,6.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
156.0,56.0,-2.0,1.77,1.1,-2.66,96.19,2.0,67.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
156.0,56.0,-1.0,1.77,1.1,-1.42,46.8,9.0,88.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
156.0,56.0,-1.0,1.77,1.1,-2.46,92.59,3.0,84.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
156.0,56.0,-2.0,1.41,1.1,-3.44,99.94,2.0,83.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
156.0,56.0,0.0,1.41,1.1,-1.47,49.7,12.0,78.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
156.0,56.0,-2.0,1.41,1.1,-2.65,96.15,6.0,86.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,54.0,-3.0,1.43,1.1,-1.58,55.29,11.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,54.0,-3.0,1.43,1.1,-1.78,66.22,10.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,54.0,-3.0,1.43,1.1,-0.83,19.64,15.0,80.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,54.0,-3.0,1.2,1.1,-2.07,79.82,11.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,54.0,-3.0,1.43,1.1,-1.78,66.22,10.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,54.0,-1.0,1.43,1.1,-1.78,66.22,10.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,54.0,-1.0,1.43,1.1,-1.58,55.29,11.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,54.0,-1.0,1.31,1.1,-2.02,77.9,10.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,54.0,-1.0,1.31,1.1,-1.02,27.07,15.0,80.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
120.0,32.0,-3.0,1.31,1.1,-1.82,68.4,11.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,32.0,-3.0,1.31,1.1,-1.03,27.64,15.0,80.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,32.0,-1.0,1.31,1.1,-1.03,27.64,15.0,80.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,32.0,-1.0,0.86,1.1,-3.04,99.29,11.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,32.0,-1.0,1.3,1.1,-1.08,29.95,15.0,70.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,32.0,-1.0,1.26,1.1,-2.14,82.71,10.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,32.0,-2.0,1.06,1.1,-2.67,96.35,10.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,32.0,-1.0,1.06,1.1,-2.18,84.36,12.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
120.0,32.0,-2.0,1.06,1.1,-2.18,84.36,12.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,68.0,-2.0,1.06,1.1,-2.7,96.81,10.0,88.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,68.0,-1.0,1.17,1.1,-1.91,72.65,12.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,68.0,-1.0,1.06,1.1,-1.52,52.43,15.0,80.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,68.0,-1.0,0.84,1.1,-3.39,99.91,10.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,68.0,-1.0,0.84,1.1,-2.88,98.48,12.0,89.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,68.0,-1.0,0.84,1.1,-2.09,80.88,15.0,80.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,68.0,-1.0,1.06,1.1,-2.67,96.35,10.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,68.0,-1.0,1.06,1.1,-2.22,85.72,12.0,89.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,68.0,-1.0,1.06,1.1,-1.52,52.43,15.0,80.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
162.0,52.0,-1.0,1.0,1.1,-1.73,63.48,15.5,36.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,1.0,1.38,1.1,-0.18,5.66,19.8,28.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,-2.0,1.0,1.1,-1.82,68.15,15.0,43.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,-1.0,1.0,1.1,-1.82,68.15,15.0,43.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,0.0,1.32,1.1,-0.61,12.78,18.0,30.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,-3.0,1.0,1.1,-1.37,44.28,17.0,35.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
170.0,55.0,-1.0,1.09,1.1,-1.28,39.46,16.5,36.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,55.0,-1.0,1.23,1.1,-1.2,35.33,15.5,49.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
162.0,52.0,-2.0,1.84,1.1,-0.97,25.17,12.0,33.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,0.0,1.52,1.1,-1.26,38.57,13.0,31.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,-1.0,1.73,1.1,-0.74,16.53,14.0,46.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,-2.0,1.27,1.1,-1.7,61.95,13.0,31.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,-1.0,1.48,1.1,-0.99,25.63,15.0,23.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,-3.0,1.29,1.1,-1.83,68.92,12.0,42.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,-2.0,1.04,1.1,-2.43,91.85,12.0,45.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,-1.0,1.04,1.1,-2.21,85.44,13.0,40.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.0,52.0,-3.0,1.15,1.1,-2.16,83.47,12.0,38.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152.0,35.0,-3.0,1.74,1.1,-1.12,31.64,12.0,28.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152.0,35.0,0.0,1.77,1.1,-1.05,28.33,12.0,38.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152.0,35.0,-2.0,1.77,1.1,-0.87,21.21,13.0,40.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152.0,35.0,-1.0,1.54,1.1,-1.35,43.2,12.0,47.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152.0,35.0,-1.0,1.54,1.1,-1.23,36.87,13.0,31.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152.0,35.0,-3.0,1.51,1.1,-1.28,39.19,13.0,31.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152.0,35.0,-2.0,1.28,1.1,-1.83,68.9,12.0,47.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152.0,35.0,0.0,1.18,1.1,-1.89,71.93,13.0,31.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152.0,35.0,-3.0,1.17,1.1,-2.1,81.41,12.0,42.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
178.0,69.0,-1.0,1.41,1.1,-3.69,99.99,0.6,95.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,69.0,0.0,1.41,1.1,-3.66,99.99,0.8000000000000002,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,69.0,-1.0,1.47,1.1,-1.73,63.42,10.2,76.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,69.0,-1.0,1.11,1.1,-4.7,100.0,0.6,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,69.0,-1.0,1.11,1.1,-2.52,93.93,10.1,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,69.0,-1.0,1.33,1.1,-3.91,100.0,0.8000000000000002,91.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,69.0,-1.0,1.09,1.1,-2.54,94.34,10.2,91.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,69.0,0.0,1.09,1.1,-4.71,100.0,0.8000000000000002,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
178.0,69.0,0.0,1.09,1.1,-2.56,94.68,10.1,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,51.0,-1.0,1.24,1.1,-4.21,100.0,0.6,95.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,51.0,-2.0,1.28,1.1,-4.05,100.0,0.8000000000000002,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,51.0,-1.0,1.36,1.1,-1.95,74.73,10.2,76.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,51.0,-2.0,0.91,1.1,-5.56,100.0,0.6,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,51.0,-2.0,0.91,1.1,-3.12,99.54,10.1,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,51.0,-3.0,0.91,1.1,-5.51,100.0,0.8000000000000002,91.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,51.0,-3.0,1.13,1.1,-2.45,92.44,10.2,91.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,51.0,-2.0,1.13,1.1,-4.58,100.0,0.8000000000000002,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,51.0,-3.0,1.13,1.1,-2.47,92.85,10.1,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,63.0,-2.0,1.35,1.1,-3.88,100.0,0.6,95.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,63.0,-2.0,1.35,1.1,-3.84,100.0,0.8000000000000002,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,63.0,-2.0,1.35,1.1,-1.97,75.71,10.2,76.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,63.0,-3.0,1.35,1.1,-3.88,100.0,0.6,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,63.0,-3.0,1.24,1.1,-2.19,84.61,10.1,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,63.0,-3.0,1.24,1.1,-4.19,100.0,0.8000000000000002,91.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,63.0,-3.0,1.24,1.1,-2.19,84.79,10.1,91.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,63.0,-2.0,1.24,1.1,-4.19,100.0,0.8000000000000002,93.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
160.0,63.0,-3.0,1.24,1.1,-2.35,89.8,10.1,39.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,-2.0,1.03,1.1,-4.08,100.0,5.0,44.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,-2.0,1.09,1.1,-3.67,99.99,6.0,34.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,-2.0,1.03,1.1,-3.07,99.39,9.5,32.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,-2.0,1.09,1.1,-3.86,100.0,5.0,51.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,-2.0,1.09,1.1,-3.66,99.99,6.0,40.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,-1.0,1.09,1.1,-2.87,98.38,9.5,42.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,-1.0,1.09,1.1,-3.88,100.0,5.0,44.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,-1.0,1.09,1.1,-3.75,99.99,5.5,51.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,0.0,1.09,1.1,-2.58,95.02,11.0,26.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,55.0,-1.0,1.01,1.1,-4.03,100.0,5.5,44.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,55.0,-1.0,1.01,1.1,-3.93,100.0,6.0,34.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,55.0,-2.0,0.93,1.1,-3.4,99.92,9.5,32.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,55.0,-3.0,0.93,1.1,-4.46,100.0,5.0,51.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,55.0,-2.0,0.99,1.1,-4.0,100.0,6.0,40.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,55.0,-1.0,0.99,1.1,-3.16,99.63,9.5,42.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,55.0,-2.0,0.99,1.1,-4.23,100.0,5.0,44.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,55.0,-2.0,0.99,1.1,-4.1,100.0,5.5,51.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,55.0,-1.0,0.99,1.1,-2.86,98.31,11.0,26.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,47.0,-1.0,1.43,1.1,-1.98,75.87,10.0,34.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,47.0,1.0,1.43,1.1,-1.01,26.87,15.0,35.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,47.0,-3.0,1.31,1.1,-1.79,66.46,12.0,47.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,47.0,-1.0,1.32,1.1,-2.14,82.83,10.0,54.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,47.0,1.0,1.3,1.1,-1.26,38.59,15.0,27.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,47.0,-3.0,1.41,1.1,-1.22,36.4,14.0,42.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,47.0,-1.0,1.41,1.1,-1.79,66.88,11.0,45.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,47.0,1.0,1.3,1.1,-1.23,36.91,15.0,35.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,47.0,-3.0,1.41,1.1,-1.3,40.69,13.5,45.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
173.0,72.0,-1.0,1.08,1.1,-3.0,99.11,8.5,87.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,-1.0,1.31,1.1,-0.98,25.37,15.0,90.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,0.0,1.08,1.1,-2.64,95.97,10.0,88.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,0.0,0.99,1.1,-3.02,99.23,9.5,88.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,0.0,0.96,1.1,-0.77,17.58,18.5,95.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,-2.0,0.96,1.1,-2.83,98.09,10.5,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,-1.0,1.43,1.1,-2.0,76.92,9.0,94.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,0.0,1.43,1.1,-0.89,21.95,14.5,90.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,72.0,-1.0,1.43,1.1,-1.8,67.09,10.0,94.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,70.0,0.0,1.23,1.1,-1.09,30.42,15.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,70.0,-1.0,1.68,1.1,-1.33,42.21,10.1,97.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,70.0,0.0,1.44,1.1,-1.79,66.54,10.0,88.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,70.0,-1.0,1.47,1.1,-1.5,50.84,11.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,70.0,0.0,1.47,1.1,-1.29,40.13,12.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,70.0,-1.0,1.47,1.1,-1.93,73.64,9.0,88.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,70.0,-1.0,1.46,1.1,-1.96,75.0,9.0,88.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,70.0,0.0,1.42,1.1,-1.7,61.76,11.0,66.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,70.0,0.0,1.46,1.1,-1.76,65.07,10.0,88.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,62.0,0.0,1.46,1.1,-2.45,92.4,6.7,68.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,62.0,1.0,1.58,1.1,0.07,5.12,18.0,100.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,62.0,-1.0,1.66,1.1,0.71,15.59,21.0,91.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,62.0,-1.0,1.87,1.1,-1.09,30.3,10.0,88.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,62.0,-1.0,1.34,1.1,-1.58,55.65,12.0,89.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,62.0,1.0,1.15,1.1,-2.02,77.88,12.0,78.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,62.0,-1.0,1.24,1.1,-1.81,67.79,12.0,78.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
175.0,70.0,-1.0,1.17,1.1,-1.79,66.73,13.0,68.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,70.0,0.0,1.17,1.1,-2.21,85.46,11.0,77.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,70.0,-1.0,1.17,1.1,-2.25,86.64,11.0,66.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,70.0,0.0,1.17,1.1,-1.75,64.81,13.0,79.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,70.0,0.0,1.17,1.1,-1.75,64.81,13.0,79.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,70.0,-1.0,1.17,1.1,-2.21,85.46,11.0,77.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,70.0,0.0,1.17,1.1,-1.75,64.81,13.0,79.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
175.0,70.0,1.0,1.2,1.1,-2.12,82.18,11.0,77.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,65.0,0.0,0.8,1.1,-2.33,89.42,15.0,48.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,65.0,0.0,1.11,1.1,-1.25,37.99,16.0,62.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,65.0,0.0,1.11,1.1,-1.45,48.46,15.0,70.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,65.0,0.0,0.8,1.1,-2.32,88.89,15.0,52.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,65.0,1.0,1.11,1.1,-0.97,25.1,17.0,72.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,65.0,-1.0,1.01,1.1,-1.47,49.52,16.0,62.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,65.0,-1.0,0.96,1.1,-2.52,93.91,12.0,78.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
165.0,65.0,1.0,0.66,1.1,-2.08,80.51,17.0,81.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
