month,day,hour,minute,room_height,room_length,room_width,person_age,person_height,person_weight,person_cloth,person_activity,indoor_operative_temperature,indoor_mean_radiant_temp,indoor_asymmetry_temp,indoor_humidity,indoor_air_velocity,ashrae_predicted_mean_vote,ashrae_predicted_percentage_of_dissatisfied,label_thermal_sensation_vote,label_thermal_comfort_vote,label_thermal_acceptability_vote,person_gender_Female,person_gender_Male,season_Summer Season,season_Transition Season,season_Winter Season,climate_zone_Cold zone,climate_zone_Hot summer and cold winter zone,climate_zone_Severe cold zone,building_type _Educational,building_type _Office,building_type _Residential,building_function_Bedroom,building_function_Classroom,building_function_Living room,building_function_Office,building_operation_mode_Air conditioning heating,building_operation_mode_Ceiling capillary heating,building_operation_mode_Cold radiation ceiling cooling,building_operation_mode_Convection cooling,building_operation_mode_Convection heating,building_operation_mode_Naturally Ventilated,building_operation_mode_Others,building_operation_mode_Radiant floor cooling,building_operation_mode_Radiant floor heating,building_operation_mode_Radiator heating
0.6363636363636364,0.16666666666666666,0.5833333333333334,0.864406779661017,3.224581005586592,10.581368469717985,7.65913083680074,20.0,160,45,0.59,1.1,25.5,25.5,0.02,73,0.03,0.43,8.84,3,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.5833333333333334,0.8983050847457628,3.224581005586592,10.581368469717985,7.65913083680074,41.0,180,70,0.69,1.1,25.1,25,0.01,69,0,0.45,9.18,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.5833333333333334,0.9152542372881356,3.224581005586592,10.581368469717985,7.65913083680074,30.0,160,50,0.44,1,25.5,25.5,0.01,68,0.03,-0.15,5.48,3,3,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.5833333333333334,0.9322033898305084,3.224581005586592,10.581368469717985,7.65913083680074,23.0,170,75,0.71,1.1,25.4,25.3,0.01,64,0.05,0.54,11.18,3,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.5833333333333334,0.9491525423728814,3.224581005586592,10.581368469717985,7.65913083680074,26.0,166,58,0.43,1.1,25.4,25.5,0.01,64,0.03,-0.06,5.07,2,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.5833333333333334,1.0,3.224581005586592,10.581368469717985,7.65913083680074,28.0,172,68,0.63,1.1,25.4,25.5,0.01,64,0.03,0.32,7.11,3,1,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.6101694915254238,3.224581005586592,10.581368469717985,7.65913083680074,30.0,168,55,0.45,1.1,25.8,25.8,0.01,64,0.04,0.22,6.02,2,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.711864406779661,3.224581005586592,10.581368469717985,7.65913083680074,19.0,182,75,0.47,1,25.6,25.7,0.01,65,0.05,-0.26,6.43,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.711864406779661,3.224581005586592,10.581368469717985,7.65913083680074,30.0,180,70,0.59,1.1,25.5,25.6,0.02,64,0.04,0.36,7.76,3,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.7457627118644068,3.224581005586592,10.581368469717985,7.65913083680074,29.0,176,72,0.63,1.1,25.5,25.6,0.02,64,0.04,0.43,8.92,4,1,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.7457627118644068,3.224581005586592,10.581368469717985,7.65913083680074,31.0,174,75,0.44,1.1,25.6,25.7,0.03,64,0.05,-0.07,5.11,4,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.7796610169491526,3.224581005586592,10.581368469717985,7.65913083680074,27.0,172,60,0.63,1,25.4,25.3,0.02,68,0.02,0.2,5.88,3,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.7796610169491526,3.224581005586592,10.581368469717985,7.65913083680074,26.0,175,60,0.59,1.1,26,26,0.02,64,0.01,0.53,10.96,2,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.7796610169491526,3.224581005586592,10.581368469717985,7.65913083680074,36.0,175,75,0.55,1.1,25.8,25.8,0.01,68,0.04,0.44,9,3,1,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.8135593220338984,3.224581005586592,10.581368469717985,7.65913083680074,31.0,155,45,0.47,1.1,26,26,0.03,62,0.01,0.3,6.93,2,3,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.8135593220338984,3.224581005586592,10.581368469717985,7.65913083680074,28.0,171,58,0.53,1.3,25.6,25.6,0.01,64,0.03,0.53,10.84,2,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.847457627118644,3.224581005586592,10.581368469717985,7.65913083680074,33.0,165,68,0.55,1,26,26,0.03,64,0.01,0.27,6.57,3,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.864406779661017,3.224581005586592,10.581368469717985,7.65913083680074,28.0,176,65,0.6,1.1,26,26,0.03,63,0.01,0.55,11.4,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.864406779661017,3.224581005586592,10.581368469717985,7.65913083680074,30.0,155,55,0.59,1.1,26.2,26.4,0.02,63,0.03,0.57,11.81,2,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.8983050847457628,3.224581005586592,10.581368469717985,7.65913083680074,27.0,160,50,0.53,1.1,26.2,26.4,0.01,63,0.03,0.47,9.56,3,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.8983050847457628,3.224581005586592,10.581368469717985,7.65913083680074,29.0,168,50,0.6,1.1,26.2,26.4,0.01,63,0.03,0.58,12.2,4,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.9152542372881356,3.224581005586592,10.581368469717985,7.65913083680074,27.0,181,70,0.48,1,26.2,26.4,0.01,64,0.03,0.17,5.6,3,1,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.9152542372881356,3.224581005586592,10.581368469717985,7.65913083680074,30.0,180,79,0.63,1,26.1,26.2,0.01,64,0.1,0.26,6.38,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.9322033898305084,3.224581005586592,10.581368469717985,7.65913083680074,27.0,175,72,0.38,1,26,26,0.02,63,0.01,-0.11,5.25,2,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.9322033898305084,3.224581005586592,10.581368469717985,7.65913083680074,36.0,165,63,0.59,1,26.1,26.2,0.01,64,0.1,0.18,5.68,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.9661016949152542,3.224581005586592,10.581368469717985,7.65913083680074,40.0,180,75,0.63,2,26.2,26.2,0.01,63,0.01,1.5,50.94,6,2,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.9661016949152542,3.224581005586592,10.581368469717985,7.65913083680074,38.0,164,65,0.64,1,26.1,26.2,0.01,65,0.1,0.28,6.68,3,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.625,0.9661016949152542,3.224581005586592,10.581368469717985,7.65913083680074,26.0,176,62,0.59,1.1,26.1,26.1,0,63,0.01,0.55,11.39,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.01694915254237288,3.224581005586592,10.581368469717985,7.65913083680074,27.0,168,54,0.41,1,26.1,26,0.02,63,0.01,0,5,2,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.03389830508474576,3.224581005586592,10.581368469717985,7.65913083680074,26.0,160,50,0.63,1.1,26.1,26,0.01,63,0.06,0.62,13.25,3,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.05084745762711865,3.224581005586592,10.581368469717985,7.65913083680074,33.0,160,50,0.63,1,26.1,26,0,65,0.06,0.46,9.44,4,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.0847457627118644,3.224581005586592,10.581368469717985,7.65913083680074,35.0,178,70,0.47,1.1,26.1,26.1,0.01,63,0.01,0.34,7.41,5,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.0847457627118644,3.224581005586592,10.581368469717985,7.65913083680074,30.0,178,87,0.47,1.1,26.1,26,0,64,0.06,0.35,7.63,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.13559322033898305,3.224581005586592,10.581368469717985,7.65913083680074,27.0,171,66,0.59,1.1,25.4,25.4,0.01,63,0.02,0.34,7.44,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.2542372881355932,3.224581005586592,10.581368469717985,7.65913083680074,35.0,165,55,0.44,1,26.1,26,0,65,0.06,0.08,5.14,5,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.6949152542372882,3.224581005586592,10.581368469717985,7.65913083680074,25.0,165,54,0.63,1,25.5,25.4,0.03,66,0.17,0.19,5.72,3,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.7288135593220338,3.224581005586592,10.581368469717985,7.65913083680074,23.0,160,46,0.63,1.1,26.6,26.5,0.01,67,0.03,0.8,18.59,2,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.7627118644067796,3.224581005586592,10.581368469717985,7.65913083680074,30.0,178,80,0.57,1.1,26.6,26.8,0.05,66,0.14,0.56,11.62,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.7796610169491526,3.224581005586592,10.581368469717985,7.65913083680074,40.0,175,80,0.38,1,26.5,26.4,0.11,64,0.21,0.11,5.25,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.7966101694915254,3.224581005586592,10.581368469717985,7.65913083680074,29.0,170,70,0.38,1.3,26,26,0.18,65,0.06,0.5,10.32,3,1,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.8305084745762712,3.224581005586592,10.581368469717985,7.65913083680074,28.0,175,80,0.47,1.1,25.5,25.6,0.18,66,0.18,-0.03,5.01,4,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.847457627118644,3.224581005586592,10.581368469717985,7.65913083680074,35.0,172,71,0.59,1,26.5,26.4,0.13,65,0.21,0.54,11.21,4,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.847457627118644,3.224581005586592,10.581368469717985,7.65913083680074,27.0,175,68,0.38,1.1,25.5,25.6,0.08,66,0.18,-0.22,6.05,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.864406779661017,3.224581005586592,10.581368469717985,7.65913083680074,27.0,180,90,0.47,1.4,26.6,26.5,0.09,65,0.03,0.93,23.33,6,1,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.864406779661017,3.224581005586592,10.581368469717985,7.65913083680074,35.0,170,77,0.67,1.1,25.5,25.6,0.07,66,0.18,0.36,7.76,3,1,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.8813559322033898,3.224581005586592,10.581368469717985,7.65913083680074,41.0,182,69,0.59,1,26.5,26.4,0.11,64,0.21,0.53,11,4,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.16666666666666666,0.6666666666666666,0.9830508474576272,3.224581005586592,10.581368469717985,7.65913083680074,22.0,175,75,0.47,1.1,26.1,26,0.08,66,0.02,0.38,8.07,4,1,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.05084745762711865,3.224581005586592,10.581368469717985,7.65913083680074,28.0,160,56,0.47,1.1,25.6,25.4,0.13,68,0.37,-0.33,7.3,3,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.06779661016949153,3.224581005586592,10.581368469717985,7.65913083680074,28.0,172,58,0.59,1.3,25.2,25.1,0.08,66,0.05,0.58,12.15,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.0847457627118644,3.224581005586592,10.581368469717985,7.65913083680074,33.0,172,65,0.47,1,25.4,25.3,0.11,68,0.1,-0.1,5.22,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.0847457627118644,3.224581005586592,10.581368469717985,7.65913083680074,30.0,175,75,0.38,1.1,25.1,25.2,0.84,68,0.02,-0.2,5.8,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.1016949152542373,3.224581005586592,10.581368469717985,7.65913083680074,32.0,165,60,0.6,1,25.2,25.1,0.23,68,0.05,0.07,5.1,3,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.11864406779661017,3.224581005586592,10.581368469717985,7.65913083680074,30.0,180,72,0.59,1.3,25.1,25.2,0.6,68,0.02,0.58,12.18,2,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.13559322033898305,3.224581005586592,10.581368469717985,7.65913083680074,25.0,163,53,0.59,1,25.2,25.1,0.18,66,0.05,0.03,5.02,3,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.15254237288135594,3.224581005586592,10.581368469717985,7.65913083680074,30.0,178,75,0.5,1,25.5,25.4,0.14,66,0,-0.01,5,2,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.15254237288135594,3.224581005586592,10.581368469717985,7.65913083680074,30.0,178,80,0.4,1.3,25.6,25.4,1.22,67,0.37,-0.05,5.05,6,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.15254237288135594,3.224581005586592,10.581368469717985,7.65913083680074,40.0,160,60,0.44,1.1,25.6,25.8,0.64,66,0.08,-0.04,5.03,2,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.15254237288135594,3.224581005586592,10.581368469717985,7.65913083680074,22.0,180,66,0.64,1,25.7,25.6,0.26,66,0.01,0.34,7.37,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.1694915254237288,3.224581005586592,10.581368469717985,7.65913083680074,31.0,175,70,0.63,1.1,25.7,25.9,1.25,64,0.02,0.49,9.95,2,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.2033898305084746,3.224581005586592,10.581368469717985,7.65913083680074,27.0,180,85,0.44,1.3,25.8,25.7,0.27,68,0,0.56,11.72,6,2,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.23728813559322035,3.224581005586592,10.581368469717985,7.65913083680074,29.0,165,65,0.44,1,25.1,25.2,0.6,64,0.02,-0.36,7.66,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.2542372881355932,3.224581005586592,10.581368469717985,7.65913083680074,27.0,195,50,0.47,1.1,25.8,25.6,0.26,67,0.16,0.2,5.85,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.2542372881355932,3.224581005586592,10.581368469717985,7.65913083680074,35.0,181,90,0.67,1.3,25.8,25.9,0.77,67,0.02,0.88,21.32,3,0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.2711864406779661,3.224581005586592,10.581368469717985,7.65913083680074,30.0,163,48,0.63,1.1,25.8,25.9,0.76,63,0.02,0.52,10.69,3,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.3050847457627119,3.224581005586592,10.581368469717985,7.65913083680074,22.0,170,45,0.63,1,25.6,25.5,0.19,66,0.04,0.22,6.05,4,0,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.2,0.4166666666666667,0.3220338983050847,3.224581005586592,10.581368469717985,7.65913083680074,37.0,173,54,0.59,1.3,26.1,26.3,0.98,67,0.11,0.85,20.34,2,1,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
